Word	True	Predict
Folback	EN	ID
dulu	ID	ID
deh	ID	ID
.	O	O
Mau	ID	ID
internetan	ID	ID
ga	ID	ID
bisa	ID	ID
ini	ID	ID
.	O	O

Sebenere	MIX-ID-JV	O
babak	ID	ID
kedua	ID	ID
iku	JV	JV
senam	ID	ID
jantung	ID	ID
,	O	O
tapi	JV	ID
penyelamatane	MIX-ID-JV	MIX-ID-JV
maringa	O	ID
seng	JV	JV
garai	JV	JV
tenang	ID	ID
🦁	O	ID
🦁	O	ID

@jogmfs	O	O
Mung	JV	JV
es	JV	ID
we	JV	JV
larang	JV	JV
banget	JV	ID
,	O	O
rasa	ID	ID
juga	ID	ID
biasa	ID	ID
aja	ID	ID
,	O	O
menang	JV	ID
apane	JV	JV
sih	JV	JV
kono	JV	JV
kae	JV	JV
ki	JV	JV
?	O	O
Wkwkwkwk	O	ID
heran	ID	ID
aku	ID	ID
.	O	O

terus	ID	ID
gitu	ID	ID
,	O	O
ak	ID	ID
kalau	ID	ID
mau	ID	ID
bikin	ID	ID
stori	EN	ID
selfi	EN	ID
trs	ID	ID
dilike	MIX-ID-EN	MIX-ID-EN
temen	ID	ID
ai	ID	ID
cowo	ID	ID
beristri	ID	ID
najis	ID	ID
.	O	O
hide	EN	EN
story	EN	EN
from	EN	EN
those	EN	EN
men	EN	EN
at	EN	EN
all	EN	EN
cost	EN	EN
.	O	O
najis	ID	O
mugoladhoh	ID	O

Kalo	ID	ID
kaya	ID	ID
kecanduan	ID	ID
narkoba	ID	ID
gw	ID	ID
udh	ID	ID
dicalling	MIX-ID-EN	MIX-ID-EN
BNN	ID	ID
kali	ID	ID
bukan	ID	ID
dicalling	MIX-ID-EN	MIX-ID-EN
admin	EN	EN
GO	O	ID
suruh	ID	ID
bayar	ID	ID
tagihan	ID	ID
wkwk	O	O
ga	ID	ID
nyambung	ID	ID

??????	O	O
banyak	ID	ID
kali	ID	ID
yg	ID	ID
fokus	ID	ID
ngevideoinnya	ID	ID
cuma	ID	ID
biasnya	ID	ID
mereka	ID	ID
????	O	O
sumpah	ID	ID
sih	ID	ID
jahat	ID	ID
bgt	ID	ID
jahatnya	ID	ID
udah	ID	ID
kayak	ID	ID
kpoopies	O	ID
.	O	O
yg	ID	ID
dia	ID	ID
lakukan	ID	ID
itu	ID	ID
sama	ID	ID
aja	ID	ID
ngerusak	ID	ID
kebahagiaan	ID	ID
orang	ID	ID
,	O	O
dia	ID	ID
juga	ID	ID
ga	ID	ID
menghargain	ID	ID
kebahagiaan	ID	ID
orang	ID	ID
.	O	O
kalo	ID	ID
gasuka	ID	ID
sama	ID	ID
tkkrs	O	ID
diem	ID	ID
aja	ID	ID
gausah	ID	ID
ngebully	MIX-ID-EN	MIX-ID-EN
gitu	ID	ID
.	O	O

@audisurya	O	O
ojo	JV	JV
su	JV	JV
....	O	O
ning	JV	JV
torrent	EN	EN
?	O	O
paling	JV	JV
males	JV	ID
..	O	O
suwi	JV	JV
soale	JV	JV
:))	O	O
kowe	JV	JV
donlod	EN	EN
nengdi	JV	O
?	O	O

Cashback	EN	EN
e	JV	JV
tokped	O	O
ngawur	JV	JV
bgt	JV	ID
.	O	O
Beli	ID	ID
barang	ID	ID
baru	ID	ID
harga	ID	ID
bekas	ID	ID
.	O	O
😂	O	O
😂	O	O

eh	ID	ID
hebat	ID	ID
bgt	ID	ID
pak	ID	ID
dokter	ID	ID
bisa	ID	ID
ngefollow	MIX-ID-EN	MIX-ID-EN
akun	ID	ID
nya	ID	ID
nuu	O	ID
:(	O	O

sebahagia	ID	O
apa	ID	ID
kalau	ID	ID
berhasil	ID	ID
dapetin	ID	ID
hati	ID	ID
Hendery	O	ID
.	O	O
gaakan	ID	ID
dibiarin	ID	ID
sedih	ID	ID
gasi	ID	ID
?	O	O
kayak	ID	ID
seakan-akan	ID	ID
bahagia	ID	ID
udah	ID	ID
jadi	ID	ID
hak	ID	ID
milik	ID	ID
.	O	O
suka	ID	ID
kirim	ID	ID
pap	EN	EN
random	EN	EN
,	O	O
kalau	ID	ID
sedih	ID	ID
nggak	ID	ID
yang	ID	ID
ditenangin	ID	ID
pake	ID	ID
kata2	ID	ID
manis	ID	ID
:(	O	O
Hendery	O	O
.	O	O
If	EN	EN
I	EN	EN
can't	EN	EN
find	EN	EN
you	EN	EN
,	O	O
can	EN	EN
you	EN	EN
help	EN	EN
me	EN	EN
copy	EN	EN
you	EN	EN
?	O	O

@Fukuyamatae	O	O
Aku	ID	ID
ada	ID	ID
,	O	O
tapi	ID	ID
jatohnya	ID	ID
gak	ID	ID
gemes	ID	ID
tapi	ID	ID
ngeselin	ID	ID
😅	O	O
😅	O	O
soalnya	ID	ID
dia	ID	ID
tuh	ID	ID
saking	ID	ID
polosnya	ID	ID
,	O	O
apa	ID	ID
yang	ID	ID
dia	ID	ID
omongin	ID	ID
tuh	ID	ID
kadang	ID	ID
gak	ID	ID
difilter	ID	ID
.	O	O
Orang	ID	ID
mah	ID	ID
ada	ID	ID
rahasia	ID	ID
,	O	O
ehh	ID	ID
dia	ID	ID
mah	ID	ID
ditrabas	ID	ID
aja	ID	ID
😑	O	O

@herdhika_ny	O	O
salahe	JV	O
mikirke	JV	O
aku	JV	ID
:-P	O	O
ntar	ID	ID
ditanyake	MIX-ID-JV	MIX-ID-JV
lagi	ID	ID
wae	JV	JV

@luthfitriana	O	ID
@nindyypawestri	O	ID
Tuh	ID	ID
kan	ID	ID
ada	ID	ID
mbak	O	ID
upik	O	ID
.	O	O
imageku	MIX-ID-EN	MIX-ID-EN
jadi	ID	ID
terlihat	ID	ID
buruk	ID	ID
gara2	ID	ID
lu	ID	ID
@nindyypawestri	O	ID
😡	O	O

@AgusMagelangan	O	O
Akun	ID	ID
anyar	JV	JV
Juli	ID	O
2021	O	O
,	O	O
postingane	MIX-ID-JV	MIX-ID-JV
akeh	JV	JV
bahas	ID	ID
politik	ID	ID
dan	ID	ID
agama	ID	ID
.	O	O

candaan	ID	O
mereka	ID	ID
juga	ID	ID
yg	ID	ID
kalo	ID	ID
mark	O	O
ga	ID	ID
dateng	ID	ID
ke	ID	ID
TDS	O	ID
bakal	ID	ID
dikick	MIX-ID-EN	MIX-ID-EN
dari	ID	ID
grup	ID	ID
chat	EN	EN
hahah	O	O

@_eah6	O	ID
kapan	ID	ID
readynya	MIX-ID-EN	MIX-ID-EN
?	O	O
biar	ID	ID
gua	ID	ID
kasih	ID	ID
otp	EN	EN
nya	ID	ID

sayur	ID	O
pare	ID	O
sayur	ID	O
tomat	ID	EN
i	EN	EN
dont	ID	EN
care	EN	EN
bodo	ID	ID
amat	ID	ID
haha	O	O

✧。	O	ID
jadi	ID	ID
gimana	ID	ID
caranya	ID	ID
ngepin	MIX-ID-EN	MIX-ID-EN
list	EN	EN
?	O	O
:')	O	O

Egi	O	O
berisik	ID	ID
amat	ID	ID
mentang-mentang	ID	ID
dah	ID	ID
punya	ID	ID
followers	EN	EN
,	O	O
story-nya	MIX-ID-EN	MIX-ID-EN
ampe	ID	ID
titik-titik	ID	O
😐	O	O
https://t.co/MUNrALz9Rz	O	O

@selfolconvo	O	O
Yang	ID	ID
02L	O	O
dan	ID	ID
ngga	ID	ID
ada	ID	ID
dilist	MIX-ID-EN	MIX-ID-EN
https://t.co/OljEzPu7Ow	O	ID

@flowerandbeetle	O	O
BENERAN	ID	ID
DISEARCH	MIX-ID-EN	MIX-ID-EN
KAK	ID	ID
😭	O	O
😭	O	O

@twistwoo_	O	O
୧	O	O
⍤	O	O
⃝	O	O
🍀	O	O
Dicopy	MIX-ID-EN	MIX-ID-EN
aja	ID	ID
terus	ID	ID
hapus	ID	ID
emoji	ID	ID
clovernya	MIX-ID-EN	EN
😁	O	O

@convomf	O	O
akunnya	ID	ID
ke	ID	ID
priv	EN	ID
?	O	O
atau	ID	ID
pas	ID	ID
ngetweet	MIX-ID-EN	MIX-ID-EN
link	EN	EN
malah	ID	ID
diclose	MIX-ID-EN	MIX-ID-EN
tanda	ID	ID
silangnya	ID	ID
?	O	O

Agreed	EN	O
.	O	O
Jay	O	EN
maybe	EN	EN
not	EN	EN
my	EN	EN
bias	EN	ID
anymore	EN	EN
(	O	O
tapi	ID	ID
sebenarnya	ID	ID
masih	ID	ID
sih	ID	ID
)	O	O
karena	ID	ID
aku	ID	ID
jarang	ID	ID
hype	EN	EN
dia	ID	ID
,	O	O
but	EN	EN
he	EN	EN
always	EN	EN
gonna	EN	EN
have	EN	EN
a	EN	EN
special	EN	EN
place	EN	EN
in	EN	EN
my	EN	EN
heart	EN	EN
.	O	O
So	EN	EN
,	O	O
when	EN	EN
people	EN	EN
asked	EN	EN
me	EN	EN
,	O	O
'	O	O
what	EN	EN
'	O	O
s	O	O
your	EN	EN
ideal	EN	EN
type	EN	EN
?',	O	EN
i'll	EN	EN
answer	EN	EN
it	EN	EN
with	EN	EN
Jay	O	EN
and	EN	EN
Jake	O	EN
.	O	O

Emang	ID	ID
ndue	JV	JV
duit	JV	JV
ro	JV	JV
mampu	ID	JV
ne	JV	JV
seseorang	ID	JV
ki	JV	JV
kudu	JV	JV
banget	JV	JV
dinilai	ID	JV
seko	JV	JV
barang	JV	JV
larang	JV	JV
e	JV	JV
sek	JV	JV
dinggo	JV	JV
po	JV	JV
?	O	O
wkwkw	O	O

I	EN	EN
don't	EN	EN
want	EN	EN
to	EN	EN
be	EN	EN
a	EN	EN
place	EN	EN
for	EN	EN
someone	EN	EN
temporary	EN	EN
escape	EN	EN
;	O	O
from	EN	EN
a	EN	EN
traumatic	EN	EN
relationship	EN	EN
/	O	O
loneliness	EN	EN
.	O	O
Im	EN	EN
at	EN	EN
the	EN	EN
age	EN	EN
where	EN	EN
i	EN	EN
don’t	EN	EN
want	EN	EN
a	EN	EN
5-6	O	EN
month	EN	EN
relationship	EN	EN
.	O	O
I	EN	EN
genuinely	EN	EN
want	EN	EN
to	EN	EN
settle	EN	EN
down	EN	EN
&	O	O
amp	O	O
;	O	O
grow	EN	EN
with	EN	EN
someone	EN	EN
.	O	O
Makanya	ID	ID
gue	ID	ID
kalo	ID	ID
berasa	ID	ID
“	O	O
aah	O	ID
ga	ID	ID
bakal	ID	ID
jadi	ID	ID
kayanya	ID	ID
nih	ID	ID
”,	O	O
gue	ID	ID
udahin	ID	ID
.	O	O

@PeregrinesHomes	O	O
MAAF	ID	ID
GA	ID	ID
SANGGUP	ID	ID
JELASINNYA	ID	ID
,	O	O
ADA	ID	ID
DISEARCH	MIX-ID-EN	MIX-ID-EN
TWITTER	O	O
!	O	O

@GilangHamidy	O	O
@AdiJPamungkas	O	O
@fathureza	O	O
ranking	ID	O
/	O	O
penilaian	ID	ID
apapun	ID	ID
kan	ID	ID
ga	ID	ID
bisa	ID	ID
berdasarkan	ID	ID
outliers	EN	ID
toh	ID	ID
om	ID	ID
,	O	O
baik	ID	ID
outlier	EN	ID
kiri	ID	ID
(	O	O
yang	ID	ID
nggak	ID	ID
bagus	ID	ID
)	O	O
maupun	ID	ID
kanan	ID	ID
(	O	O
yang	ID	ID
inhuman	EN	ID
superpower	EN	EN
)	O	O
I	EN	EN
guess	EN	EN
what	EN	EN
I’m	EN	EN
trying	EN	EN
to	EN	EN
say	EN	EN
is	EN	EN
,	O	O
your	EN	EN
friend	EN	EN
may	EN	EN
not	EN	EN
have	EN	EN
what	EN	EN
it	EN	EN
takes	EN	EN
to	EN	EN
attract	EN	EN
the	EN	EN
top	EN	EN
percentiles	EN	EN
,	O	O
ended	EN	EN
up	EN	EN
seeing	EN	EN
left	EN	EN
outliers	EN	ID
.	O	O

@nrriandika	O	O
Iya	ID	ID
usefull	EN	ID
banget	ID	ID
buat	ID	ID
explorasi	ID	ID
,	O	O
apalagi	ID	ID
makin	ID	ID
hari	ID	ID
makin	ID	ID
susah	ID	ID
medan	ID	ID
explorenya	MIX-ID-EN	MIX-ID-EN
😩	O	O

@jawafess	O	O
bentuk	ID	ID
packingane	MIX-JV-EN	MIX-JV-EN
koyo	JV	JV
opoo	JV	JV
😭	O	O

Lama	ID	ID
ga	ID	ID
kepikiran	ID	ID
tentang	ID	ID
saham	ID	ID
.	O	O
Muncul	ID	ID
ada	ID	ID
video	ID	ID
dari	ID	ID
youtuber	EN	ID
,	O	O
bang	O	ID
radit	O	ID
,	O	O
ngomongin	ID	ID
tentang	ID	ID
saham	ID	ID
.	O	O
Namanya	ID	ID
kita	ID	ID
yang	ID	ID
dari	ID	ID
dulu	ID	ID
udah	ID	ID
pengen	ID	ID
belajar	ID	ID
tapi	ID	ID
dipostpone	MIX-ID-EN	MIX-ID-EN
terus	ID	ID
langsung	ID	ID
klik	ID	ID
dong	ID	ID
.	O	O
Siapa	ID	ID
tau	ID	ID
banyak	ID	ID
ilmu	ID	ID
yang	ID	ID
bisa	ID	ID
diambil	ID	ID
dari	ID	ID
situ	ID	ID

@amaleeaw	O	O
Ihihi	O	O
coba	ID	ID
tak	ID	ID
carine	MIX-ID-JV	MIX-ID-JV

@Nieza_Styles	O	EN
hi	EN	EN
!	O	O
kaya	ID	ID
nya	ID	ID
kita	ID	ID
mutual	EN	EN
baru	ID	ID
yaa	ID	ID
?	O	O
okay	EN	EN
kenalin	ID	ID
nama	ID	ID
ku	ID	ID
nna	O	ID
,	O	O
aku	ID	ID
03l	O	ID
hehehe	O	O
.	O	O
nice	EN	EN
to	EN	EN
meet	EN	EN
you	EN	EN
yaa	ID	ID
!	O	O
semoga	ID	ID
kita	ID	ID
bisa	ID	ID
deket	ID	ID
&	O	O
lt	O	O
;	O	O
3	O	O

Pantes	JV	ID
ndengaren	JV	ID
ono	JV	JV
notif	ID	ID
.	O	O
jebul	JV	JV
fb	O	O
ne	JV	JV
kaffah	O	JV
durung	JV	JV
dilogout	MIX-JV-EN	MIX-JV-EN
-_-	O	O

yaampun	ID	ID
nder	EN	EN
sama	ID	ID
bangett	ID	ID
:(	O	O
udah	ID	ID
dihapus	ID	ID
dari	ID	ID
followers	EN	EN
request	EN	EN
lagi	ID	ID
,	O	O
udah	ID	ID
diremove	MIX-ID-EN	MIX-ID-EN
reqnya	MIX-ID-EN	ID
tetep	ID	ID
aja	ID	ID
tiap	ID	ID
hari	ID	ID
request	EN	EN
ulang	ID	ID
:(((	O	O
harus	ID	ID
gimana	ID	ID
yaaa	ID	ID
??	O	O
udah	ID	ID
beberapa	ID	ID
bulan	ID	ID
gini	ID	ID
trs	ID	ID
itb	ID	O
!	O	O

@imnotyourbucin	O	ID
@onlycsuyon_shop	O	ID
Sip	ID	ID
sip	ID	ID
,	O	O
tengkyu	EN	EN
bestie	EN	EN

kalau	ID	ID
ditanya	ID	ID
tempat	ID	ID
paling	ID	ID
nyaman	ID	ID
yaa	ID	ID
jimin	O	O
:)	O	O
tp	ID	ID
gue	ID	ID
gapernah	ID	ID
berani	ID	ID
untuk	ID	ID
dm	EN	EN
jimin	O	O
atau	ID	ID
yoongi	O	ID
atau	ID	ID
memb	ID	O
yg	ID	ID
lain	ID	ID
,	O	O
why	EN	EN
?	O	O
gtau	ID	ID
,	O	O
dr	ID	ID
awal	ID	ID
mrk	ID	ID
pnya	ID	ID
ig	O	O
gue	ID	ID
ngejaga	ID	ID
privasi	ID	ID
mrk	ID	ID
.	O	O
mskipun	ID	ID
ig	O	O
mrk	ID	ID
difilter	ID	ID
scra	ID	ID
khusus	ID	ID
atau	ID	ID
gmn	ID	ID
tp	ID	ID
gue	ID	ID
ttp	ID	ID
milih	ID	ID
untuk	ID	ID
ga	ID	ID
dm	EN	EN
aja	ID	ID
.	O	O
cm	ID	ID
balik	ID	ID
lg	ID	ID
itu	ID	ID
pilihan	ID	ID
msg	ID	ID
".-	O	ID
https://t.co/uZRvdZm8bY	O	O

Bisabisanya	ID	ID
masih	ID	ID
setengah	ID	ID
tidur	ID	ID
co	EN	EN
ngawur	ID	ID
di	ID	ID
tokped	O	O
,	O	O
untung	ID	ID
msh	ID	ID
bs	ID	ID
dicancel	MIX-ID-EN	MIX-ID-EN
ya	ID	ID
ampunn	ID	O
🙀	O	ID

takut	ID	ID
bgt	ID	ID
kalo	ID	ID
temen	ID	ID
udah	ID	ID
gapake	ID	ID
dp	EN	EN
/	O	O
dp	EN	EN
kosong	ID	ID
tuh	ID	ID
.	O	O
takut	ID	ID
diblock	MIX-ID-EN	MIX-ID-EN
atau	ID	ID
dihapus	ID	ID
kontaknya	ID	O
😥	O	O
😞	O	O
😔	O	O

Gak	ID	ID
tau	ID	ID
akun	ID	ID
ini	ID	ID
sampe	ID	ID
kapan	ID	ID
pake	ID	ID
ava	O	EN
ini	ID	ID
.	O	O
Kalo	ID	ID
belum	ID	ID
ganti	ID	ID
berarti	ID	ID
usernya	MIX-ID-EN	MIX-ID-EN
belum	ID	ID
move	EN	EN
on	EN	EN
:)	O	O

kuliah	ID	ID
nilai	ID	ID
kudu	JV	JV
apik	JV	JV
pelayanan	ID	JV
kudu	JV	JV
sregep	JV	JV
hasil	JV	ID
e	JV	JV
?	O	O
tabrakan	JV	JV
kabeh	JV	JV
nduwuran	JV	JV
?	O	O
mosok	JV	JV
ngurus	JV	ID
?	O	O

De	O	O
Gea	O	O
bagus	ID	ID
di	ID	ID
shoot	EN	ID
stopper	EN	O
,	O	O
dia	ID	ID
ga	ID	ID
cocok	ID	ID
sama	ID	ID
Enrique	O	ID
yg	ID	ID
pake	ID	ID
ball	EN	EN
playing	EN	EN
goalkeeper	EN	EN
,	O	O
passingnya	MIX-ID-EN	MIX-ID-EN
De	O	O
Gea	O	O
kurang	ID	ID
bagus	ID	ID
.	O	O

IF	EN	EN
YOU	EN	EN
OBSESSED	EN	EN
WITH	EN	EN
ONE	EN	EN
STORY	EN	EN
DOESN'T	EN	EN
MEAN	EN	EN
YOU	EN	EN
HAVE	EN	EN
TO	EN	EN
ALWAYS	EN	EN
BLAME	EN	EN
ANOTHER	EN	EN
STORY	EN	EN
"	O	O
PLAGIAT	ID	EN
