Word	True	Predict
direminder	MIX-ID-EN	MIX-ID-EN
fb	O	O
foto	ID	ID
jaman	ID	ID
maba	ID	ID
.	O	O
👦	O	O
:	O	O
*	O	O
instructions	EN	O
*	O	O
tolong	ID	ID
pasang	ID	ID
muka	ID	ID
paling	ID	ID
melas	ID	ID
ya	ID	ID
me	EN	EN
:	O	O
https://t.co/2px1hcyqly	O	O

ngawur	ID	ID
bgt	ID	ID
tokped	O	O
tgl	ID	ID
25	O	O
😭	O	O

@convomf	O	O
diemin	ID	ID
balik	ID	ID
aja	ID	ID
,	O	O
kamu	ID	ID
juga	ID	ID
ga	ID	ID
salah	ID	ID
kok	ID	ID
dapat	ID	ID
nilai	ID	ID
yang	ID	ID
lebih	ID	ID
tinggi	ID	ID
karena	ID	ID
itu	ID	ID
juga	ID	ID
sebuah	ID	ID
hasil	ID	ID
pencapaian	ID	ID
kamu	ID	ID
.	O	O
enak	ID	ID
aja	ID	ID
dia	ID	ID
ga	ID	ID
terima	ID	ID
malah	ID	ID
nuduh	ID	ID
kamu	ID	ID
mencontek	ID	ID
,	O	O
pengen	ID	ID
aku	ID	ID
bogem	ID	ID
rasanya	ID	ID
😠	O	O

@kdrama_menfess	O	O
kalo	ID	ID
butuh	ID	ID
yg	ID	ID
seru	ID	ID
crazy	EN	EN
love	EN	EN
nih	ID	ID
,	O	O
liat	ID	ID
orang	ID	ID
duel	ID	ID
totalitas	ID	ID
banget	ID	ID
anjir	ID	ID
gebuk2annya	ID	ID
tidak	ID	ID
tanggung2	ID	ID
tidak	ID	ID
segan2	ID	ID
,	O	O
jambak2an	ID	ID
,	O	O
ancur2an	ID	ID
banget	ID	ID
lah	ID	ID
https://t.co/lr2gatoufu	O	O

@iampray31	O	O
@fwbess	O	O
yg	ID	ID
dicopy	MIX-ID-EN	MIX-ID-EN
harusnya	ID	ID
528nya	ID	ID
aja	ID	ID
bro	EN	EN
.	O	O
ini	ID	ID
malah	ID	ID
kayak	ID	ID
bilangan	ID	ID
pecahan	ID	ID

@collegemenfess	O	O
keluar	ID	ID
dari	ID	ID
header	EN	EN
/	O	O
footer	EN	EN
dlu	ID	ID
nder	EN	EN
baru	ID	ID
bisa	ID	ID
dibreak	MIX-ID-EN	MIX-ID-EN
"	O	O
next	EN	EN
page	EN	EN
"	O	O
di	ID	ID
word	EN	EN
terakhir	ID	ID
di	ID	ID
halaman	ID	ID
itu	ID	ID
nder	EN	EN

@jisuochoi	O	O
lama	ID	ID
banget	ID	ID
aku	ID	ID
mau	ID	ID
verif	ID	ID
doang	ID	ID
.	O	O
aku	ID	ID
ngechat	MIX-ID-EN	MIX-ID-EN
dari	ID	ID
jam	ID	ID
9	O	O
malem	ID	ID
,	O	O
tapi	ID	ID
dia	ID	ID
tidur	ID	ID
okelahh	ID	ID
.	O	O
cuma	ID	ID
pas	ID	ID
pagi	ID	ID
dia	ID	ID
ngechat	MIX-ID-EN	MIX-ID-EN
jam	ID	ID
5	O	O
subuh	ID	ID
aku	ID	ID
baru	ID	ID
bangun	ID	ID
jam	ID	ID
set	ID	ID
8	O	O
sampe	ID	ID
skrg	ID	ID
gaada	ID	ID
di	ID	ID
bales	ID	ID
.	O	O
huhu	O	O
capek	ID	ID
.	O	O

@schfess	O	O
pastiin	ID	ID
kalo	ID	ID
laptop	ID	ID
yang	ID	ID
lu	ID	ID
beli	ID	ID
itu	ID	ID
upgradable	EN	EN
alias	ID	ID
komponen	ID	ID
dalamnya	ID	ID
bisa	ID	ID
diupgrade	MIX-ID-EN	MIX-ID-EN
.	O	O
jangan	ID	ID
pernah	ID	ID
dengerin	ID	ID
kata	ID	ID
sales	EN	ID
penjual	ID	ID
,	O	O
lebih	ID	ID
baik	ID	ID
lu	ID	ID
nyari	ID	ID
sendiri	ID	ID
ampe	ID	ID
berbulan2	ID	ID
daripada	ID	ID
dengerin	ID	ID
omongan	ID	ID
sales	EN	ID
.	O	O
terus	ID	ID
,	O	O
kalo	ID	ID
mau	ID	ID
nyaman	ID	ID
ngetik	ID	ID
,	O	O
invest	EN	EN
ke	ID	ID
mouse	EN	EN
sama	ID	ID
keyboard	EN	ID
tambahan	ID	ID

arc	EN	O
!	O	O
roha	O	O
,	O	O
kalo	ID	ID
di	ID	ID
tiktok	O	O
kalian	ID	ID
liat	ID	ID
ada	ID	ID
yg	ID	ID
up	EN	EN
video	EN	EN
fs	EN	EN
tolong	ID	ID
jgn	ID	ID
disupport	MIX-ID-EN	MIX-ID-EN
kalo	ID	ID
blm	ID	ID
ada	ID	ID
izin	ID	ID
,	O	O
jgn	ID	ID
di-like	MIX-ID-EN	MIX-ID-EN
/	O	O
salin	ID	ID
linknya	MIX-ID-EN	MIX-ID-EN
,	O	O
jgn	ID	ID
juga	ID	ID
ninggalin	ID	ID
komentar	ID	ID
kecuali	ID	ID
kalo	ID	ID
negur	ID	ID
.	O	O
thank	EN	EN
you	EN	EN
.	O	O

@babyvr8	O	O
if	EN	EN
he	EN	EN
matures	EN	EN
enough	EN	EN
yawes	JV	JV
diclearke	MIX-JV-EN	MIX-JV-EN
rak	JV	JV
didowo”ke	JV	MIX-JV-EN
to	JV	JV

intine	JV	JV
wedi	JV	JV
:3	O	JV
lebel	JV	JV
e	JV	JV
mah	JV	JV
durung	JV	JV
dicopy	MIX-JV-EN	MIX-JV-EN
ro	JV	JV
aul	O	JV
e	JV	JV
"@aribatia	O	O
ora	JV	JV
yo	JV	JV
,	O	O
aul	O	ID
ngapusi	ID	ID
rt	EN	EN
@_miftaa:	O	O
wedi	JV	JV
mbalesi	JV	JV
mensen	EN	JV
-_-	O	O
"	O	O
aribatia	O	O
opo	JV	JV
mah	JV	ID
rt	EN	EN

takoni	JV	JV
kui	JV	JV
sing	JV	JV
terakhir	ID	JV
nanggep	JV	JV
wayang	JV	ID
,	O	O
motivasine	MIX-ID-JV	MIX-ID-JV
opo	JV	JV
??	O	O
protes	ID	JV
po	JV	JV
gawe	JV	JV
ricuh	ID	JV
?	O	O
#bosok	O	O

@naurarania	O	O
poll	JV	EN
he	O	EN
naike	MIX-ID-JV	JV
nemen	JV	JV
.	O	O
seengake	MIX-ID-JV	MIX-ID-JV
tokped	O	O
iku	JV	JV
sek	JV	JV
tetep	JV	JV
seh	JV	JV
ongkir	ID	ID
e	JV	JV
.	O	O
mek	JV	JV
e	JV	JV
kadang	ID	ID
lek	JV	JV
free	EN	EN
ongkir	ID	ID
iku	JV	JV
antar	O	O
aja	O	ID
.	O	O
tpi	JV	ID
selama	ID	ID
iki	JV	JV
aku	ID	JV
antar	O	O
aja	O	ID
gaono	JV	JV
problem	ID	ID
seh	JV	JV

kalau	ID	ID
dilihat	ID	ID
lagi	ID	ID
━━━	ID	O
saya	ID	ID
nggak	ID	ID
ada	ID	ID
bakat	ID	ID
untuk	ID	ID
dipamerin	ID	ID
,	O	O
sih	ID	ID
.	O	O
but	EN	EN
that's	EN	EN
good	EN	EN
.	O	O
berarti	ID	ID
hidup	ID	ID
saya	ID	ID
sangat	ID	ID
biasa-biasa	ID	ID
saja	ID	ID
.	O	O
nggak	ID	ID
ada	ID	ID
yang	ID	ID
perlu	ID	ID
dibanggakan	ID	ID
.	O	O
udah	ID	ID
senang	ID	ID
punya	ID	ID
teman-teman	ID	ID
dan	ID	ID
keluarga	ID	ID
yang	ID	ID
suportif	ID	ID
.	O	O
udah	ID	ID
senang	ID	ID
bisa	ID	ID
membangun	ID	ID
komunikasi	ID	ID
dengan	ID	ID
baik	ID	ID
.	O	O

sore	ID	ID
kakak	ID	ID
admin	ID	ID
@tokopedia	O	O
mau	ID	ID
nanya	ID	ID
dong	ID	ID
itu	ID	ID
maskot	ID	ID
tokped	O	O
tuh	ID	ID
terinsipirasi	ID	ID
dari	ID	ID
kantong	ID	ID
belanja	ID	ID
,	O	O
burung	ID	ID
,	O	O
atau	ID	ID
gimana	ID	ID
?	O	O
saya	ID	ID
barusan	ID	ID
tidur	ID	ID
siang	ID	ID
mimpi	ID	ID
lagi	ID	ID
ikut	ID	ID
who	EN	ID
wants	EN	EN
to	EN	EN
be	EN	EN
a	EN	EN
millionaire	EN	O
tapi	ID	ID
gagal	ID	ID
karena	ID	ID
ga	ID	ID
bisa	ID	ID
jawab	ID	ID
.	O	O
tolong	ID	ID
dijawab	ID	ID
plis	EN	EN
.	O	O
makasih	ID	ID
banyak	ID	ID
👍	O	O

@ayasekaa	O	O
@ongisnadenet	O	O
anyar	JV	JV
wong	JV	JV
iku	JV	JV
bajune	MIX-ID-JV	MIX-ID-JV
podo	JV	JV
karo	JV	JV
seng	JV	JV
ndek	JV	JV
berita	ID	ID
metro	O	JV
tv	O	JV
wingi	JV	JV

@pandifbryandi	O	O
ane	ID	ID
minta	ID	ID
tolong	ID	ID
pandi	O	ID
.	O	O
ane	ID	ID
krim	ID	ID
tugas	ID	ID
bhsa	ID	ID
lwat	ID	ID
email	EN	EN
kw	JV	O
.	O	O
gek	JV	JV
minta	ID	ID
tlong	ID	JV
diprintke	MIX-JV-EN	MIX-JV-EN
yo	JV	JV
.	O	O
soal	ID	ID
ny	ID	ID
ane	ID	ID
mudik	ID	ID
nah	ID	ID

secercah	ID	ID
harapan	ID	ID
wis	JV	JV
diacc	MIX-JV-EN	MIX-ID-EN
dosbim	ID	ID
satu	ID	ID
.	O	O
yoh	JV	JV
isoh	JV	JV
yo	JV	JV
,	O	O
senajan	JV	ID
ketinggalan	ID	JV
adoh	JV	JV
kancane	JV	JV
😂	O	O

asu	JV	JV
kesav	O	JV
wes	JV	JV
ngsnti	JV	JV
loro	JV	JV
ndelok	JV	JV
pora	JV	JV
nek	JV	JV
cahe	JV	JV
wes	JV	JV
loro	JV	JV
ket	JV	JV
dino	JV	JV
konser	JV	JV
asu	JV	JV
ning	JV	JV
awake	JV	JV
deknen	JV	JV
ming	JV	JV
meneng	JV	JV
wae	JV	JV
njuk	JV	JV
kowe	JV	JV
sak	JV	JV
enake	JV	JV
jidat	ID	JV
ngomong	JV	JV
ngekei	JV	EN
feedback	EN	EN
streaming	EN	EN
ning	JV	EN
ora	JV	JV
sah	JV	JV
njaluk	JV	JV
keterangan	ID	ID
seko	JV	ID
creker	O	EN
su	JV	O
?	O	O
kowe	JV	JV
ngerti	JV	JV
jancuk	JV	JV
pora	JV	JV
yo	JV	JV
kowe	JV	JV
kui	JV	JV
https://t.co/tmj03nth0d	O	O

loro	JV	JV
bgt	JV	JV
ya	JV	JV
,	O	O
ya	ID	ID
allah	O	O
berdus	ID	ID
dus	ID	ID
😭	O	O
.	O	O
mbokya	JV	ID
ke	ID	ID
pengungsi	ID	ID
merapi	ID	O
/	O	O
dibagike	MIX-ID-JV	MIX-ID-JV
ke	ID	ID
pengendara	ID	ID
jalan	ID	ID
.	O	O
drpd	ID	ID
tilang"an	ID	ID
masker	ID	ID
:"	O	O

walaupun	ID	ID
adek	ID	ID
gue	ID	ID
ngeselin	ID	ID
banget	ID	ID
,	O	O
tapi	ID	ID
jujur	ID	ID
gue	ID	ID
sedih	ID	ID
pas	ID	ID
tau	ID	ID
dia	ID	ID
dibully	MIX-ID-EN	MIX-ID-EN
di	ID	ID
sekolah	ID	ID
.	O	O
kek	ID	ID
anjinggg	ID	ID
bgt	ID	ID
yg	ID	ID
ngebully	MIX-ID-EN	MIX-ID-EN
,	O	O
gue	ID	ID
kakaknya	ID	ID
aja	ID	ID
engga	ID	ID
gitu	ID	ID
ke	ID	ID
dia	ID	ID

iseng²	ID	ID
ngecek	ID	ID
harga	ID	ID
jualan	ID	ID
ku	ID	ID
pake	ID	ID
shopee	O	O
luar	ID	ID
.	O	O
trs	ID	ID
liat	ID	ID
yg	ID	ID
di	ID	ID
brazil	O	ID
,	O	O
krn	ID	ID
waktu	ID	ID
itu	ID	ID
ada	ID	ID
yg	ID	ID
beli	ID	ID
postcard	EN	EN
kun	O	ID
dari	ID	ID
sana	ID	ID
.	O	O
terus	ID	ID
harganya	ID	ID
tuh	ID	ID
r$148,50	O	O
padahal	ID	ID
aku	ID	ID
jual	ID	ID
cuma	ID	ID
rp	ID	O
25,000	O	O
🥲	O	O
mana	ID	ID
cuma	ID	ID
dikasih	ID	ID
bintang	ID	ID
1	O	O
lagi	ID	ID
``	O	O
kualitas	ID	ID
barang	ID	ID
rendah	ID	ID
''	O	O
fck	EN	EN
.	O	O

mantanmu	ID	JV
seng	JV	JV
ono	JV	JV
nang	JV	JV
jakarta	O	O
mas	JV	JV
.	O	O
paling	JV	JV
smpyn	JV	JV
tau	JV	JV
nyileh	JV	JV
hp	EN	EN
lali	JV	JV
durung	JV	JV
dilogout	MIX-JV-EN	MIX-JV-EN
.	O	O
:d	O	O
https://t.co/noff8xkbrq	O	O

kok	JV	JV
koyo	JV	JV
rojo	JV	JV
otok	JV	JV
dikokuike	JV	MIX-ID-JV
:d	O	O
"@bayu_mahardika:	O	O
iyo	JV	JV
dol	JV	JV
dimonggoke	JV	JV
mileh	JV	JV
iwak	JV	JV
dewe	JV	JV
tor	JV	JV
@dilla_farra	O	O
@nurul_fatimah44"	O	O

ini	ID	ID
gimana	ID	ID
@firstmediacares	O	O
?	O	O
saya	ID	ID
mau	ID	ID
kirim	ID	ID
bukti	ID	ID
pembayaran	ID	ID
ga	ID	ID
bisa	ID	ID
dimessage	MIX-ID-EN	MIX-ID-EN
.	O	O
folback	EN	EN
dulu	ID	ID
deh	ID	ID
.	O	O
mau	ID	ID
internetan	ID	ID
ga	ID	ID
bisa	ID	ID
ini	ID	ID
.	O	O

@convomfs	O	O
dengerin	ID	ID
podcast	EN	EN
sih	ID	ID

ini	ID	ID
orang	ID	ID
kok	ID	ID
kayanya	ID	ID
pride-nya	MIX-ID-EN	ID
sensitif	ID	ID
banget	ID	ID
ya	ID	ID
,	O	O
dijelasin	ID	ID
baik-baik	ID	ID
malah	ID	ID
diblock	MIX-ID-EN	MIX-ID-EN
.	O	O
bikin	ID	ID
student	EN	EN
think-tank	EN	EN
tapi	ID	ID
diskusi	ID	ID
aja	ID	ID
ogah	ID	ID
.	O	O

bt	ID	ID
bgt	ID	ID
bgt	ID	ID
bgt	ID	ID
.	O	O
masa	ID	ID
laptop	ID	ID
tdi	ID	ID
pas	ID	ID
dicek	ID	ID
ditempat	ID	ID
service	EN	EN
abis	ID	ID
dinyalain	ID	ID
loadingnya	MIX-ID-EN	MIX-ID-EN
cepet	ID	ID
.	O	O
giliran	ID	ID
di	ID	ID
rumah	ID	ID
balik	ID	ID
lambat	ID	ID
lagii	ID	ID

@masfi_switch	O	O
rasanya	ID	ID
gimana	ID	ID
mas	ID	ID
perut	ID	ID
di	ID	ID
injak2	ID	ID

hc	O	EN
hp	EN	EN
km	ID	ID
masih	ID	ID
tinung	O	ID
tinung	O	ID
ap	ID	ID
disilent	MIX-ID-EN	MIX-ID-EN

@candymewgulf	O	O
🤣	O	O
🤣	O	O
oo	JV	JV
ngono	JV	JV
model	ID	JV
anyar	JV	JV
ta	JV	JV
bajune	MIX-ID-JV	MIX-ID-JV

pertanyaan	ID	ID
mama	ID	ID
pas	ID	ID
gue	ID	ID
offline	EN	EN
"	O	O
lo	ID	ID
gsk	ID	ID
dibully	MIX-ID-EN	MIX-ID-EN
temen	ID	ID
lo	ID	ID
kan	ID	ID
?	O	O
kalau	ID	ID
dibully	MIX-ID-EN	MIX-ID-EN
jangan	ID	ID
takut	ID	ID
hantam	ID	ID
balik	ID	ID
aja	ID	ID
bilang	ID	ID
gue	ID	ID
"	O	O
"	O	O
aman	ID	ID
kan	ID	ID
,	O	O
sering	ID	ID
sedih	ID	ID
gak	ID	ID
?"	O	O
"	O	O
makan	ID	ID
teratur	ID	ID
gak	ID	ID
?"	O	O
"	O	O
bahagia	ID	ID
kuliahnya	ID	ID
"	O	O
i	EN	EN
feel	EN	EN
so	EN	EN
lucky	EN	EN
🤍	O	O

bisnis	ID	ID
ngeprintke	MIX-JV-EN	MIX-JV-EN
tugas	ID	JV
e	JV	JV
koncone	JV	JV
:3	O	O

lagi	ID	ID
seneng	ID	ID
checkout	EN	EN
belanja	ID	ID
di	ID	ID
tokped	O	O
.	O	O
dapet	ID	ID
voucher	EN	EN
20rb	ID	ID
mulu	ID	ID

semangaaaat	ID	ID
untuk	ID	ID
mutual-mutual	MIX-ID-EN	MIX-ID-EN
aku	ID	ID
yang	ID	ID
merah	ID	ID
maupun	ID	ID
yang	ID	ID
biru	ID	ID
❤	O	O
️	O	O
❤	O	O
️	O	O
❤	O	O
️	O	O
kalian	ID	ID
masuk	ID	ID
ke	ID	ID
list	EN	EN
eligible	EN	EN
juga	ID	ID
udah	ID	ID
keren	ID	ID
banget	ID	ID
!	O	O
gapapa	ID	ID
sedih	ID	ID
dulu	ID	ID
,	O	O
your	EN	EN
feeling's	EN	EN
matter	EN	EN
❤	O	O
️	O	O
semangaaaat	ID	ID
,	O	O
you	EN	EN
did	EN	EN
great	EN	EN
!	O	O
punyaku	ID	ID
dulu	ID	ID
juga	ID	ID
merah	ID	ID
kok	ID	ID
(	O	O
(	O	O
malah	ID	ID
merah	ID	ID
semua	ID	ID
sepanjang	ID	ID
tahun	ID	ID
)	O	O
)	O	O
https://t.co/rwjvbi2mkl	O	O

aduh	ID	ID
ajg	ID	ID
gue	ID	ID
gabisa	ID	ID
bgt	ID	ID
hidup	ID	ID
dengan	ID	ID
kelemotan	ID	ID
duniawi	ID	ID
ini	ID	ID
apa	ID	ID
apa	ID	ID
lama	ID	ID
bgt	ID	ID
loadingnya	MIX-ID-EN	MIX-ID-EN
tai	ID	ID
sekata	ID	ID
whatssap	O	ID
doang	ID	ID
lambat	ID	ID
!!!!!	O	O

@ssefnum	O	O
self	EN	EN
confidence	EN	EN
sometimes	EN	EN
help	EN	EN
me	EN	EN
too	EN	EN
.	O	O
yang	ID	ID
paling	ID	ID
penting	ID	ID
tapi	ID	ID
tetep	ID	ID
diri	ID	ID
sendiri	ID	ID
sih	ID	ID
.	O	O
walaupun	ID	ID
kadang	ID	ID
masih	ID	ID
suka	ID	ID
muncul	ID	ID
nggak	ID	ID
pedenya	ID	ID
tapi	ID	ID
ya	ID	ID
gapapa	ID	ID
yang	ID	ID
penting	ID	ID
go	EN	EN
for	EN	EN
it	EN	EN
first	EN	EN
.	O	O

@anothergoods7	O	O
thania	O	EN
happy	EN	EN
birthdayyy	EN	EN
wish	EN	EN
you	EN	EN
all	EN	EN
the	EN	EN
best	EN	EN
semangat	ID	ID
kuliahnya	ID	ID
naks	ID	ID
undipzzz	O	O
🥳	O	O
🥳	O	O
🥳	O	O
💟	O	O
💟	O	O
💟	O	O

@blesteranbw	O	O
katanya	ID	ID
dia	ID	ID
dikick	MIX-ID-EN	MIX-ID-EN
dari	ID	ID
grup	ID	ID
jadi	ID	ID
ga	ID	ID
tau	ID	ID

terima	ID	ID
kasi	ID	ID
buat	ID	ID
ucapan	ID	ID
selamatnya	ID	ID
teman-teman	ID	ID
!	O	O
!	O	O
maaf	ID	ID
belum	ID	ID
bisa	ID	ID
bales	ID	ID
satu-satu	ID	ID
t	O	O
t	O	EN
just	EN	EN
know	EN	EN
that	EN	EN
i	EN	EN
appreciate	EN	EN
them	EN	EN
so	EN	EN
much	EN	EN
^^	O	EN
it’s	EN	EN
late	EN	EN
now	EN	EN
and	EN	EN
i	EN	EN
hope	EN	EN
you	EN	EN
all	EN	EN
had	EN	EN
a	EN	EN
wonderful	EN	EN
day	EN	EN
🌷	O	O
!	O	O
good	EN	EN
night	EN	EN
now	EN	EN
,	O	O
have	EN	EN
a	EN	EN
good	EN	EN
rest	EN	EN
🥛	O	O
💤	O	O

@161kilograms	O	O
@mochipeachyea	O	O
aku	ID	ID
juga	ID	ID
kaget	ID	ID
mana	ID	ID
bbw	EN	ID
e	JV	JV
4	O	O
lapis	ID	ID
._.	O	O
dipacking	MIX-ID-EN	MIX-ID-EN
sandwich	EN	ID
pake	ID	ID
yg	ID	ID
aku	ID	ID
kirim	ID	ID
ke	ID	ID
kw	JV	O
itu	ID	ID
ㅠㅠㅠㅠ	O	JV
aku	JV	JV
kaget	JV	JV
ndelok	JV	JV
packingane	MIX-JV-EN	MIX-JV-EN
ㅠㅠㅠ	O	O

@primaditarahma	O	O
tulisannya	ID	ID
lana	ID	ID
ssi	ID	ID
baguus	ID	ID
ya	ID	ID
sik'an	JV	O
hehe	O	O
..	O	O
la	JV	JV
tulisannya	ID	ID
han	O	O
lo	ID	ID
bahkan	ID	ID
angel	JV	EN
untuk	ID	ID
dibreak	MIX-ID-EN	MIX-ID-EN
down	EN	EN
perhuruf	ID	ID
xp	O	O

@hujandisenja	O	O
pernah	ID	ID
hapus	ID	ID
ig	O	O
,	O	O
dan	ID	ID
jarang	ID	ID
muncul	ID	ID
di	ID	ID
sosmed	ID	ID
.	O	O
kerjaan	ID	ID
gue	ID	ID
nonton	ID	ID
anime	ID	ID
sama	ID	ID
escape	EN	EN
from	EN	EN
reality	EN	EN
aja	ID	ID
sih	ID	ID
.	O	O
off	EN	EN
karna	ID	ID
males	ID	ID
,	O	O
trs	ID	ID
skrg	ID	ID
active	EN	EN
lagi	ID	ID
grgr	ID	ID
gue	ID	ID
gatau	ID	ID
mau	ID	ID
ngapain	ID	ID
lagi	ID	ID
???	O	O

sebagai	ID	ID
content	EN	EN
creator	EN	EN
,	O	O
aku	ID	ID
pengen	ID	ID
banget	ID	ID
punya	ID	ID
#12thgenlaptopintel	O	O
karena	ID	ID
ada	ID	ID
performance	EN	EN
cores	EN	EN
buat	ID	ID
render	ID	EN
video	ID	ID
dan	ID	ID
efficient	EN	EN
cores	EN	EN
buat	ID	ID
multitasking	EN	EN
kerja	ID	ID
.	O	O
super	EN	EN
keren	ID	ID
banget	ID	ID
laptop	ID	ID
gaming	EN	EN
intel	O	O
!	O	O
@intel_indonesia	O	O
https://t.co/9blhcdgcbv	O	O

downloadke	MIX-JV-EN	MIX-JV-EN
lagu	ID	ID
iki	JV	JV
please	EN	EN
@nyolaras	O	O
rt	EN	EN
@rctfm:	O	O
#np	O	O
@vierratale	O	O
-	O	O
cinta	ID	ID
butuh	ID	ID
waktu	ID	ID
#sundayworkout	O	O

@rentfess	O	O
sarannya	ID	ID
pun	ID	ID
dari	ID	ID
berbagai	ID	ID
sudut	ID	ID
pandang	ID	ID
,	O	O
jadi	ID	ID
kamu	ID	ID
bisa	ID	ID
nentuin	ID	ID
sendiri	ID	ID
yang	ID	ID
menurut	ID	ID
kamu	ID	ID
paling	ID	ID
baik	ID	ID
untuk	ID	ID
diri	ID	ID
kamu	ID	ID
.	O	O
oh	EN	ID
!	O	O
no	EN	EN
worries	EN	EN
,	O	O
mun	O	ID
dannie	O	O
21+	O	O
dan	ID	ID
dannie	O	O
masih	ID	ID
avail	EN	EN
kapanpun	ID	ID
.	O	O
silahkan	ID	ID
contact	EN	EN
@aurigantares	O	O
untuk	ID	ID
booking	EN	EN
session	EN	EN
yaa	ID	ID
.	O	O
thank	EN	EN
you	EN	EN
!	O	O
https://t.co/i5v0by3pqz	O	O

ngentenii	JV	JV
film	JV	ID
"	O	O
the	EN	EN
new	EN	EN
world	EN	EN
"	O	O
bee	O	O
sue	JV	JV
temen	JV	JV
yahhh	JV	JV
???	O	O
maklum	ID	ID
..	O	O
penciinta	ID	ID
'	O	O
big	EN	EN
movie	EN	EN
'	O	O
hhohoo	O	O
—	O	O
feeling	EN	EN
tired	EN	EN

@aderaniansyahm	O	O
@oipeps	O	O
@nadiin____	O	O
iki	JV	JV
kiro2	JV	JV
mbak	JV	JV
e	JV	JV
le	JV	JV
ngetweet	MIX-JV-EN	MIX-JV-EN
nyesel	ID	JV
ora	JV	JV
yo	JV	JV
direply	MIX-JV-EN	MIX-JV-EN
ro	JV	JV
wong2	JV	JV
pemad	O	JV
🥺	O	O

i	EN	EN
jadi	ID	ID
don’t	EN	EN
freaking	EN	EN
care	EN	EN
about	EN	EN
partner	EN	EN
even	EN	EN
udh	ID	ID
nikah	ID	ID
juga	ID	ID
nantinya	ID	ID
.	O	O
literally	EN	EN
bodo	ID	ID
amat	ID	ID
dah	ID	ID
lo	ID	ID
mau	ID	ID
ngapain	ID	ID
.	O	O
ga	ID	ID
akan	ID	ID
juga	ID	ID
gua	ID	ID
naruh	ID	ID
rasa	ID	ID
sayang	ID	ID
yg	ID	ID
besar	ID	ID
atau	ID	ID
kasih	ID	ID
kepercayaan	ID	ID
ke	ID	ID
partner	ID	ID
gua	ID	ID
nanti	ID	ID
.	O	O
sorry	EN	EN
tapi	ID	ID
gua	ID	ID
udah	ID	ID
cape	ID	ID
.	O	O
kalo	ID	ID
bisa	ID	ID
kaga	ID	ID
usah	ID	ID
nikah	ID	ID
sekalian	ID	ID
,	O	O
aman	ID	ID
gua	ID	ID

effortnya	MIX-ID-EN	MIX-ID-EN
luar	ID	ID
biasa	ID	ID
👍	O	O
gapernah	ID	ID
setengah2	ID	ID

lagi	ID	ID
pengen	ID	ID
beli	ID	ID
kebutuhan	ID	ID
tapi	ID	ID
pada	ID	ID
gak	ID	ID
diskon	ID	ID
,	O	O
akhirnya	ID	ID
ngubek	ID	ID
3	O	O
aplikasi	ID	ID
mencari	ID	ID
yg	ID	ID
termurah	ID	ID
.	O	O
malah	ID	ID
banyakan	ID	ID
belanja	ID	ID
di	ID	ID
lazada	O	O
,	O	O
lumayan	ID	ID
bgt	ID	ID
diskonnya	ID	ID
di	ID	ID
saat	ID	ID
tokped	O	O
sama	ID	ID
shopee	O	O
harga	ID	ID
normal	ID	ID
semua	ID	ID
😬	O	O
ada	ID	ID
jg	ID	ID
sih	ID	ID
beberapa	ID	ID
yg	ID	ID
belanja	ID	ID
di	ID	ID
tokped	O	O
sama	ID	ID
shopee	O	O
,	O	O
tapi	ID	ID
mostly	EN	EN
lazada	O	O
hehe	O	O

ngasih	ID	ID
tau	ID	ID
doang	ID	ID
rt	EN	EN
@hanasary:	O	O
promosi	ID	ID
mulu	ID	ID
--"	O	O
rt	EN	EN
@fiikri_:	O	O
makanya	ID	ID
pake	ID	ID
smartpren	O	O
rt	EN	EN
@hanasary:	O	O
please	EN	EN
jgn	ID	ID
ngelag	MIX-ID-EN	MIX-ID-EN
lg	ID	ID
ini	ID	ID
internet	ID	ID

monggo	JV	JV
buat	ID	ID
referensi	ID	ID
cangkrukan	JV	ID
sm	ID	ID
bapak2	ID	ID
..	O	O
untuk	ID	ID
cara	ID	ID
delivery	EN	EN
nya	ID	ID
silakan	ID	ID
mengikuti	ID	ID
gaya	ID	ID
masing2	ID	ID
kalo	ID	ID
ada	ID	ID
template	EN	EN
yg	ID	ID
lain	ID	ID
monggo	ID	ID
dilist	MIX-ID-EN	MIX-ID-EN
sekalian	ID	ID
xixixixi	O	O
...	O	O

thank	EN	EN
you	EN	EN
orien	O	EN
for	EN	EN
always	EN	EN
staying	EN	EN
here	EN	EN
with	EN	EN
jae	O	O
for	EN	EN
such	EN	EN
a	EN	EN
long	EN	EN
time	EN	EN
❤	O	O
️	O	O
jujur	ID	ID
aku	ID	ID
unfoll	EN	EN
akun	ID	ID
yg	ID	ID
lama	ID	ID
karena	ID	ID
satu	ID	ID
dan	ID	ID
lain	ID	ID
hal	ID	ID
dengan	ID	ID
berbagai	ID	ID
mcm	ID	ID
pertimbangan	ID	ID
.	O	O
stlh	ID	ID
liat	ID	ID
akun	ID	ID
ini	ID	ID
lwt	ID	ID
tl	EN	EN
aku	ID	ID
lgsg	ID	ID
follow	EN	EN
dan	ID	ID
nangis	ID	ID
sambil	ID	ID
bilang	ID	ID
thank	EN	EN
god	EN	EN
she's	EN	EN
still	EN	EN
here	EN	EN
🤣	O	O

defensenya	MIX-ID-EN	MIX-ID-EN
pramyere	O	EN
keren	ID	ID
